id,album,score
12514,19505,0.9
12515,19505,0.89
12516,19505,0.96
12517,19508,0.96
12518,19516,0.95
12519,19527,0.7
12520,19527,0.5
12521,19528,0.85
12522,19528,0.92
12523,19528,0.85
12524,19528,0.7
12525,19528,0.95
12526,19533,0.96
12527,19533,0.8
12528,19533,0.94
12529,19533,1.0
12530,19533,0.19
12531,19533,0.89
12532,19533,0.9
12533,19533,0.6
12534,19533,1.0
12535,19534,0.95
12536,19535,0.93
12537,19546,0.77
12538,19547,0.78
12539,19547,0.83
12540,19566,0.75
12541,19567,0.5
12542,19567,0.8
12543,19580,0.7
12544,19580,0.8
12545,19580,0.81
12546,19586,1.0
12547,19589,0.9
12548,19590,0.82
12549,19590,0.63
12550,19590,1.0
12551,19594,0.83
12552,19597,0.96
12553,19597,0.76
12554,19605,0.93
12555,19612,0.8
12556,19613,0.9
12557,19615,0.95
12558,19615,0.45
12559,19616,0.7
12560,19616,0.2
12561,19617,0.6
12562,19618,0.73
12563,19631,0.83
12564,19635,0.75
12565,19636,0.68
12566,19636,1.0
12567,19636,0.97
12568,19636,1.0
12569,19637,1.0
12570,19637,0.95
12571,19638,0.68
12572,19643,0.7
12573,19644,0.91
12574,19644,0.89
12575,19644,0.98
12576,19645,0.94
12577,19651,1.0
12578,19658,0.85
12579,19659,0.93
12580,19661,0.9
12581,19661,1.0
12582,19661,0.89
12583,19661,0.74
12584,19662,0.68
12585,19662,0.88
12586,19662,0.58
12587,19663,0.75
12588,19663,1.0
12589,19663,0.84
12590,19663,0.95
12591,19664,0.77
12592,19664,1.0
12593,19664,0.92
12594,19664,0.82
12595,19664,0.55
12596,19664,0.75
12597,19665,0.65
12598,19665,0.45
12599,19665,0.6
12600,19665,0.8
12601,19665,0.73
12602,19666,0.97
12603,19666,0.8
12604,19671,0.83
12605,19672,0.88
12606,19673,0.81
12607,19673,0.93
12608,19673,0.78
12609,19674,0.79
12610,19674,0.9
12611,19674,0.71
12612,19674,0.94
12613,19674,0.92
12614,19675,0.93
12615,19675,0.98
12616,19675,0.2
12617,19675,0.98
12618,19675,0.76
12619,19676,0.78
12620,19676,0.9
12621,19676,0.65
12622,19676,0.9
12623,19676,0.9
12624,19677,0.8
12625,19678,0.82
12626,19682,0.45
12627,19683,0.9
12628,19692,0.92
12629,19697,0.8
12630,19697,0.68
12631,19698,0.8
12632,19699,0.74
12633,19701,0.95
12634,19709,0.8
12635,19709,0.95
12636,19710,1.0
12637,19710,1.0
12638,19710,0.98
12639,19710,0.95
12640,19710,1.0
12641,19710,0.99
12642,19710,0.98
12643,19711,0.82
12644,19711,0.89
12645,19711,0.77
12646,19711,0.8
12647,19711,0.8
12648,19711,0.9
12649,19711,0.6
12650,19712,0.95
12651,19713,0.9
12652,19720,0.9
12653,19722,1.0
12654,19722,0.84
12655,19723,0.86
12656,19723,0.85
12657,19727,1.0
12658,19727,0.8
12659,19729,0.27
12660,19729,0.85
12661,19730,0.8
12662,19730,0.78
12663,19731,0.8
12664,19732,0.3
12665,19732,0.1
12666,19732,0.84
12667,19733,0.7
12668,19737,0.8
12669,19737,0.13
12670,19738,0.55
12671,19738,1.0
12672,19738,0.95
12673,19738,0.5
12674,19739,0.88
12675,19739,0.0
12676,19739,0.52
12677,19740,0.78
12678,19745,0.93
12679,19746,0.85
12680,19746,0.7
12681,19747,0.8
12682,19747,0.74
12683,19772,0.85
12684,19776,0.56
12685,19777,0.0
12686,19777,0.0
12687,19777,0.15
12688,19779,0.8
12689,19780,1.0
12690,19782,0.7
12691,19782,0.7
12692,19782,0.78
12693,19788,0.78
12694,19790,1.0
12695,19791,0.75
12696,19791,0.65
12697,19791,0.75
12698,19792,0.79
12699,19792,0.7
12700,19795,0.9
12701,19796,1.0
12702,19803,0.6
12703,19803,0.92
12704,19805,0.9
12705,19810,0.9
12706,19810,0.89
12707,19811,0.68
12708,19811,0.75
12709,19811,0.94
12710,19811,0.99
12711,19811,0.98
12712,19812,0.8
12713,19813,0.84
12714,19813,0.9
12715,19814,0.91
12716,19814,0.95
12717,19814,0.95
12718,19814,0.93
12719,19814,1.0
12720,19814,1.0
12721,19815,0.9
12722,19815,0.2
12723,19815,0.98
12724,19815,0.94
12725,19815,0.95
12726,19816,0.7
12727,19816,0.8
12728,19816,0.61
12729,19816,0.6
12730,19816,1.0
12731,19816,0.99
12732,19817,0.9
12733,19817,0.95
12734,19822,0.75
12735,19832,0.6
12736,19833,0.9
12737,19834,0.41
12738,19834,0.28
12739,19836,0.65
12740,19854,0.55
12741,19854,0.35
12742,19870,0.9
12743,19871,0.95
12744,19884,0.91
12745,19885,0.78
12746,19900,0.25
12747,19900,0.25
12748,19900,0.62
12749,19900,0.0
12750,19900,0.31
12751,19901,0.9
12752,19901,0.3
12753,19901,0.4
12754,19901,0.85
12755,19901,0.9
12756,19901,0.7
12757,19901,0.85
12758,19903,0.85
12759,19915,0.68
12760,19915,0.78
12761,19917,0.16
12762,19917,0.7
12763,19917,0.1
12764,19920,0.85
12765,19921,0.9
12766,19921,0.7
12767,19924,0.8
12768,19925,0.84
12769,19927,0.75
12770,19928,0.65
12771,19928,0.9
12772,19936,0.8
12773,19936,0.9
12774,19937,0.69
12775,19938,0.55
12776,19938,0.94
12777,19941,0.84
12778,19944,0.75
12779,19944,0.79
12780,19950,0.68
12781,19951,0.83
12782,19953,0.69
12783,19953,0.88
12784,19953,0.89
12785,19953,0.95
12786,19953,0.7
12787,19953,0.65
12788,19954,0.77
12789,19954,0.7
12790,19954,0.65
12791,19954,0.6
12792,19955,0.27
12793,19955,0.85
12794,19955,0.7
12795,19955,0.4
12796,19955,0.9
12797,19955,0.85
12798,19955,0.69
12799,19955,0.51
12800,19962,0.8
12801,19964,0.79
12802,19966,0.85
12803,19972,0.98
12804,19973,1.0
12805,19973,0.64
12806,19973,0.52
12807,19973,0.81
12808,19973,1.0
12809,19973,0.8
12810,19973,1.0
12811,19973,1.0
12812,19974,1.0
12813,19974,0.15
12814,19974,0.95
12815,19974,0.95
12816,19974,0.65
12817,19974,0.57
12818,19974,0.25
12819,19974,0.3
12820,19975,0.99
12821,19975,0.68
12822,19976,0.7
12823,19981,0.84
12824,19982,0.75
12825,19983,0.82
12826,19984,0.85
12827,19985,0.85
12828,19986,0.7
12829,19991,0.6
12830,19992,0.72
12831,19994,0.5
12832,19995,0.89
12833,19995,0.83
12834,19995,0.75
12835,19996,0.89
12836,19996,0.87
12837,19997,0.85
12838,19997,0.64
12839,20001,0.75
12840,20001,0.8
12841,20001,0.95
12842,20002,1.0
12843,20002,0.6
12844,20002,0.05
12845,20002,0.98
12846,20002,0.7
12847,20002,0.98
12848,20003,0.95
12849,20004,0.46
12850,20005,0.8
12851,20005,0.62
12852,20005,0.95
12853,20005,1.0
12854,20005,0.9
12855,20005,0.95
12856,20005,1.0
12857,20005,0.95
12858,20005,0.93
12859,20005,0.92
12860,20005,0.88
12861,20005,0.95
12862,20006,0.85
12863,20006,0.9
12864,20006,0.98
12865,20006,1.0
12866,20006,0.73
12867,20006,0.78
12868,20006,0.79
12869,20013,0.45
12870,20018,0.8
12871,20018,0.8
12872,20019,0.88
12873,20019,0.9
12874,20019,0.8
12875,20019,0.8
12876,20028,0.7
12877,20029,0.95
12878,20029,0.85
12879,20030,0.85
12880,20035,0.81
12881,20035,0.7
12882,20035,0.65
12883,20035,0.9
12884,20036,0.9
12885,20037,0.0
12886,20037,0.75
12887,20037,0.92
12888,20037,0.2
12889,20037,0.75
12890,20038,0.45
12891,20038,0.7
12892,20038,0.85
12893,20038,0.15
12894,20038,0.76
12895,20038,0.73
12896,20043,0.86
12897,20046,0.75
12898,20050,0.92
12899,20051,0.65
12900,20052,0.65
12901,20054,0.95
12902,20054,0.92
12903,20054,1.0
12904,20054,0.9
12905,20055,1.0
12906,20055,0.98
12907,20055,0.94
12908,20055,0.96
12909,20055,1.0
12910,20056,0.45
12911,20056,0.5
12912,20056,0.82
12913,20056,0.98
12914,20056,0.91
12915,20058,0.7
12916,20078,0.83
12917,20078,0.65
12918,20078,0.9
12919,20082,0.82
12920,20082,0.95
12921,20082,0.75
12922,20083,0.78
12923,20095,0.75
12924,20097,0.95
12925,20097,0.95
12926,20097,0.9
12927,20097,0.8
12928,20097,0.9
12929,20097,0.8
12930,20098,0.95
12931,20098,0.95
12932,20098,0.9
12933,20098,0.78
12934,20098,0.6
12935,20098,0.64
12936,20107,0.92
12937,20107,0.83
12938,20107,0.86
12939,20107,0.8
12940,20107,0.9
12941,20107,0.86
12942,20107,0.84
12943,20108,0.93
12944,20108,0.65
12945,20108,0.91
12946,20108,0.88
12947,20109,0.65
12948,20109,0.88
12949,20117,1.0
12950,20120,0.87
12951,20120,0.8
12952,20120,0.91
12953,20120,0.85
12954,20120,0.75
12955,20120,0.94
12956,20120,0.78
12957,20121,0.8
12958,20121,1.0
12959,20121,0.85
12960,20121,0.9
12961,20121,0.9
12962,20131,0.75
12963,20136,0.55
12964,20136,0.41
12965,20136,0.95
12966,20136,0.48
12967,20136,0.5
12968,20136,0.87
12969,20137,0.73
12970,20137,0.95
12971,20137,0.64
12972,20137,0.71
12973,20137,1.0
12974,20137,0.84
12975,20137,1.0
12976,20137,0.95
12977,20137,0.9
12978,20138,0.96
12979,20138,0.82
12980,20138,0.92
12981,20138,0.88
12982,20138,0.95
12983,20138,0.92
12984,20139,0.82
12985,20139,0.8
12986,20139,0.82
12987,20140,0.7
12988,20140,0.23
12989,20140,0.7
12990,20140,0.8
12991,20140,0.76
12992,20140,0.14
12993,20141,0.95
12994,20141,0.93
12995,20141,0.95
12996,20141,0.62
12997,20141,0.85
12998,20141,0.9
12999,20141,0.68
13000,20142,1.0
13001,20142,0.95
13002,20142,0.93
13003,20142,0.75
13004,20142,0.92
13005,20142,0.82
13006,20142,0.85
13007,20142,0.87
13008,20142,0.85
13009,20142,0.9
13010,20142,0.8
13011,20142,0.9
13012,20142,0.9
13013,20145,0.92
13014,20146,0.65
13015,20147,0.85
13016,20148,0.83
13017,20166,0.7
13018,20168,0.7
13019,20169,0.8
13020,20170,0.4
13021,20174,0.78
13022,20175,0.9
13023,20186,0.86
13024,20188,0.8
13025,20191,0.67
13026,20191,0.82
13027,20191,0.85
13028,20192,0.9
13029,20193,0.95
13030,20193,0.6
13031,20194,0.91
13032,20194,0.95
13033,20195,0.08
13034,20198,0.9
13035,20200,0.95
13036,20200,0.12
13037,20201,0.74
13038,20213,0.8
13039,20222,1.0
13040,20227,0.76
13041,20227,0.72
13042,20227,0.89
13043,20227,0.95
13044,20227,0.95
13045,20227,0.75
13046,20227,0.97
13047,20228,0.75
13048,20228,0.73
13049,20228,0.85
13050,20228,0.7
13051,20228,0.3
13052,20228,0.75
13053,20228,0.6
13054,20228,1.0
13055,20228,0.7
13056,20228,0.9
13057,20228,0.95
13058,20228,0.95
13059,20228,0.79
13060,20229,0.49
13061,20229,0.45
13062,20229,0.75
13063,20230,0.59
13064,20230,0.4
13065,20230,0.9
13066,20230,0.2
13067,20230,1.0
13068,20230,0.92
13069,20230,0.7
13070,20230,0.8
13071,20230,0.35
13072,20230,0.0
13073,20231,0.9
13074,20231,0.7
13075,20231,0.6
13076,20231,0.7
13077,20231,0.4
13078,20231,0.4
13079,20231,0.7
13080,20231,0.75
13081,20231,0.9
13082,20231,0.4
13083,20231,0.4
13084,20231,0.83
13085,20231,0.7
13086,20231,0.78
13087,20231,0.8
13088,20232,0.75
13089,20232,0.96
13090,20232,0.76
13091,20232,0.5
13092,20234,0.95
13093,20234,0.7
13094,20235,0.83
13095,20239,0.7
13096,20243,0.6
13097,20244,0.84
13098,20246,0.68
13099,20248,0.8
13100,20249,0.9
13101,20250,0.75
13102,20251,1.0
13103,20251,0.96
13104,20252,0.91
13105,20253,0.61
13106,20253,0.92
13107,20258,0.65
13108,20258,0.5
13109,20261,0.7
13110,20262,0.85
13111,20278,0.85
13112,20278,1.0
13113,20282,0.33
13114,20283,0.22
13115,20284,0.75
13116,20297,0.95
13117,20297,1.0
13118,20301,0.91
13119,20301,0.86
13120,20301,0.9
13121,20302,0.7
13122,20302,0.7
13123,20303,0.8
13124,20304,0.85
13125,20304,0.4
13126,20304,0.68
13127,20306,0.83
13128,20307,0.8
13129,20308,0.7
13130,20319,0.81
13131,20320,0.89
13132,20321,0.9
13133,20321,0.81
13134,20328,0.98
13135,20328,0.6
13136,20328,0.89
13137,20328,0.77
13138,20337,1.0
13139,20346,0.91
13140,20346,1.0
13141,20346,1.0
13142,20347,0.98
13143,20347,1.0
13144,20347,1.0
13145,20347,0.9
13146,20347,1.0
13147,20348,0.95
13148,20348,0.95
13149,20348,1.0
13150,20348,1.0
13151,20348,0.9
13152,20348,0.9
13153,20349,0.75
13154,20349,0.9
13155,20349,0.5
13156,20349,1.0
13157,20349,0.9
13158,20349,0.8
13159,20349,1.0
13160,20349,0.97
13161,20349,0.95
13162,20350,0.9
13163,20350,0.95
13164,20350,1.0
13165,20350,0.9
13166,20350,0.95
13167,20351,1.0
13168,20351,0.61
13169,20351,0.92
13170,20351,0.95
13171,20354,0.75
13172,20355,0.8
13173,20355,0.98
13174,20356,0.85
13175,20356,0.7
13176,20357,0.4
13177,20358,0.6
13178,20359,0.9
13179,20366,0.82
13180,20366,0.84
13181,20366,0.92
13182,20367,0.9
13183,20374,0.92
13184,20374,0.82
13185,20385,0.85
13186,20385,0.84
13187,20385,0.8
13188,20395,0.75
13189,20395,0.85
13190,20395,0.9
13191,20396,1.0
13192,20398,0.22
13193,20398,0.93
13194,20399,1.0
13195,20408,0.95
13196,20409,0.8
13197,20430,0.85
13198,20430,0.98
13199,20430,0.9
13200,20430,1.0
13201,20431,0.9
13202,20431,1.0
13203,20431,0.95
13204,20431,1.0
13205,20431,1.0
13206,20431,0.9
13207,20432,0.56
13208,20432,1.0
13209,20432,0.7
13210,20432,1.0
13211,20432,1.0
13212,20432,1.0
13213,20432,1.0
13214,20432,1.0
13215,20432,1.0
13216,20432,1.0
13217,20432,1.0
13218,20433,0.96
13219,20433,0.85
13220,20433,0.92
13221,20434,1.0
13222,20434,1.0
13223,20434,0.95
13224,20440,0.75
13225,20440,0.9
13226,20440,0.71
13227,20440,0.85
13228,20441,0.81
13229,20447,0.75
13230,20447,0.88
13231,20451,0.9
13232,20454,0.76
13233,20455,0.95
13234,20468,0.8
13235,20469,0.75
13236,20469,0.96
13237,20469,0.75
13238,20469,0.92
13239,20469,0.8
13240,20469,0.9
13241,20470,0.41
13242,20471,0.81
13243,20471,0.65
13244,20471,0.9
13245,20472,0.95
13246,20477,0.8
13247,20479,0.8
13248,20481,0.7
13249,20483,0.95
13250,20489,0.6
13251,20493,0.39
13252,20494,0.21
13253,20498,0.6
13254,20502,0.8
13255,20503,0.86
13256,20517,0.71
13257,20517,0.85
13258,20517,0.41
13259,20517,0.8
13260,20517,0.42
13261,20518,0.9
13262,20521,0.76
13263,20525,0.75
13264,20529,0.0
13265,20537,0.55
13266,20542,0.6
13267,20543,0.78
13268,20545,0.88
13269,20545,0.85
13270,20546,0.29
13271,20546,0.92
13272,20546,0.9
13273,20547,0.83
13274,20547,0.85
13275,20548,0.7
13276,20548,0.83
13277,20552,0.87
13278,20553,0.79
13279,20558,0.89
13280,20562,0.94
13281,20570,0.75
13282,20572,0.1
13283,20580,0.8
13284,20580,0.36
13285,20583,0.63
13286,20584,0.85
13287,20594,0.93
13288,20595,0.74
13289,20595,0.98
13290,20595,0.7
13291,20595,0.95
13292,20595,0.86
13293,20595,0.95
13294,20595,1.0
13295,20595,0.88
13296,20595,0.8
13297,20595,0.93
13298,20596,0.0
13299,20596,0.7
13300,20596,0.89
13301,20596,0.9
13302,20596,1.0
13303,20596,0.91
13304,20596,1.0
13305,20596,0.95
13306,20596,0.85
13307,20596,0.6
13308,20596,0.6
13309,20596,0.95
13310,20596,0.95
13311,20596,0.99
13312,20596,0.82
13313,20596,0.8
13314,20596,0.4
13315,20596,0.97
13316,20596,1.0
13317,20596,0.9
13318,20596,0.66
13319,20596,0.58
13320,20596,0.9
13321,20597,0.25
13322,20597,1.0
13323,20597,0.43
13324,20597,0.75
13325,20597,0.38
13326,20597,0.55
13327,20597,0.4
13328,20597,0.36
13329,20597,0.65
13330,20598,0.6
13331,20598,0.35
13332,20598,0.9
13333,20598,0.9
13334,20598,0.59
13335,20599,0.52
13336,20599,0.2
13337,20599,0.75
13338,20600,0.68
13339,20600,0.83
13340,20601,0.53
13341,20601,0.8
13342,20601,0.99
13343,20601,0.9
13344,20605,1.0
13345,20605,0.7
13346,20605,0.97
13347,20607,0.99
13348,20616,0.6
13349,20617,0.75
13350,20621,0.77
13351,20623,0.1
13352,20624,0.89
13353,20626,0.97
13354,20626,0.8
13355,20626,0.08
13356,20626,0.34
13357,20627,0.88
13358,20627,0.7
13359,20627,1.0
13360,20630,0.78
13361,20630,0.2
13362,20631,0.4
13363,20646,0.3
13364,20648,0.9
13365,20650,0.21
13366,20653,0.84
13367,20667,0.86
13368,20669,0.9
13369,20669,0.85
13370,20670,0.88
13371,20670,0.63
13372,20670,0.8
13373,20674,0.4
13374,20678,0.87
13375,20678,0.2
13376,20693,0.7
13377,20694,0.75
13378,20694,0.46
13379,20694,0.55
13380,20694,0.86
13381,20695,0.63
13382,20697,0.93
13383,20697,0.95
13384,20697,0.87
13385,20697,0.96
13386,20697,0.98
13387,20712,0.72
13388,20712,0.9
13389,20713,0.83
13390,20716,0.85
13391,20724,0.93
13392,20724,0.85
13393,20725,0.39
13394,20725,0.68
13395,20726,1.0
13396,20726,0.91
13397,20726,0.87
13398,20733,0.98
13399,20733,0.75
13400,20733,0.4
13401,20734,0.8
13402,20735,0.95
13403,20737,0.4
13404,20745,0.39
13405,20747,0.87
13406,20747,0.93
13407,20747,0.88
13408,20747,0.75
13409,20747,1.0
13410,20748,0.87
13411,20748,0.93
13412,20748,0.88
13413,20748,0.75
13414,20748,1.0
13415,20750,0.87
13416,20750,0.86
13417,20750,0.75
13418,20751,0.86
13419,20751,0.4
13420,20751,0.95
13421,20751,0.86
13422,20752,0.45
13423,20752,0.89
13424,20752,0.87
13425,20752,0.6
13426,20752,0.75
13427,20752,0.8
13428,20753,0.39
13429,20753,0.8
13430,20753,0.85
13431,20753,0.93
13432,20753,0.79
13433,20753,0.65
13434,20753,0.85
13435,20753,0.85
13436,20753,0.9
13437,20754,0.75
13438,20754,0.7
13439,20754,0.8
13440,20754,0.85
13441,20754,0.83
13442,20754,0.75
13443,20754,0.95
13444,20755,0.9
13445,20755,0.9
13446,20755,0.81
13447,20762,0.83
13448,20763,0.73
13449,20771,0.7
13450,20771,0.67
13451,20771,0.9
13452,20771,0.94
13453,20771,0.75
13454,20772,0.9
13455,20772,0.75
13456,20772,0.7
13457,20772,0.85
13458,20772,0.84
13459,20772,0.84
13460,20773,0.95
13461,20773,0.8
13462,20773,0.92
13463,20773,0.53
13464,20773,0.92
13465,20773,0.9
13466,20773,0.95
13467,20773,0.95
13468,20773,0.85
13469,20773,0.9
13470,20773,0.55
13471,20773,0.8
13472,20773,0.94
13473,20773,0.98
13474,20773,0.84
13475,20774,0.85
13476,20774,0.88
13477,20774,0.9
13478,20774,0.95
13479,20774,0.54
13480,20774,0.25
13481,20774,0.95
13482,20774,0.85
13483,20774,0.29
13484,20774,0.45
13485,20774,0.8
13486,20774,0.9
13487,20774,0.8
13488,20774,0.82
13489,20775,0.59
13490,20775,0.8
13491,20775,0.88
13492,20775,0.86
13493,20775,0.76
13494,20775,0.9
13495,20775,0.6
13496,20775,0.83
13497,20776,0.8
13498,20776,0.77
13499,20776,0.3
13500,20776,0.7
13501,20776,0.72
13502,20776,0.85
13503,20776,0.42
13504,20782,0.65
13505,20790,0.8
13506,20790,0.8
13507,20791,0.77
13508,20792,0.36
13509,20805,0.7
13510,20805,0.13
13511,20807,0.9
13512,20810,0.9
13513,20810,0.83
13514,20810,0.86
13515,20810,0.01
13516,20810,0.82
13517,20811,0.6
13518,20811,1.0
13519,20811,0.82
13520,20811,0.82
13521,20812,0.93
13522,20814,0.8
13523,20814,0.65
13524,20814,0.9
13525,20814,0.8
13526,20814,0.94
13527,20814,0.9
13528,20814,0.99
13529,20814,0.9
13530,20815,0.95
13531,20815,0.95
13532,20815,0.7
13533,20815,0.99
13534,20815,0.83
13535,20815,0.65
13536,20815,1.0
13537,20815,0.89
13538,20815,1.0
13539,20815,0.99
13540,20815,1.0
13541,20815,1.0
13542,20815,1.0
13543,20816,1.0
13544,20816,0.95
13545,20816,0.79
13546,20816,0.97
13547,20816,0.54
13548,20816,0.99
13549,20816,0.27
13550,20816,0.0
13551,20816,0.88
13552,20816,0.4
13553,20816,1.0
13554,20816,1.0
13555,20816,0.9
13556,20816,0.99
13557,20816,1.0
13558,20816,1.0
13559,20816,1.0
13560,20816,0.95
13561,20816,1.0
13562,20816,0.97
13563,20816,0.95
13564,20817,1.0
13565,20817,0.5
13566,20817,0.77
13567,20817,0.95
13568,20817,0.4
13569,20817,0.98
13570,20817,1.0
13571,20817,0.99
13572,20818,0.89
13573,20818,0.7
13574,20818,0.92
13575,20818,1.0
13576,20818,0.7
13577,20818,0.81
13578,20818,0.55
13579,20818,0.0
13580,20818,0.84
13581,20818,0.8
13582,20819,0.96
13583,20819,0.93
13584,20820,0.88
13585,20820,1.0
13586,20820,1.0
13587,20820,0.9
13588,20820,0.96
13589,20820,0.9
13590,20821,0.07
13591,20821,0.8
13592,20821,0.83
13593,20821,0.95
13594,20821,0.95
13595,20822,0.62
13596,20822,0.84
13597,20822,0.85
13598,20822,0.59
13599,20826,0.75
13600,20830,0.75
13601,20831,0.36
13602,20831,0.8
13603,20831,0.8
13604,20832,0.49
13605,20838,0.73
13606,20840,0.9
13607,20840,0.85
13608,20840,0.75
13609,20841,0.5
13610,20841,0.8
13611,20841,0.72
13612,20842,0.7
13613,20850,0.95
13614,20851,1.0
13615,20853,0.65
13616,20854,0.5
13617,20855,0.52
13618,20856,0.6
13619,20856,0.75
13620,20856,0.85
13621,20857,0.67
13622,20857,0.96
13623,20857,0.4
13624,20858,0.7
13625,20859,0.87
13626,20860,0.62
13627,20866,0.9
13628,20866,0.72
13629,20867,0.95
13630,20869,0.38
13631,20870,0.7
13632,20870,0.9
13633,20879,0.9
13634,20891,0.75
13635,20892,0.72
13636,20892,0.55
13637,20892,0.95
13638,20892,0.6
13639,20898,0.85
13640,20899,0.88
13641,20900,0.9
13642,20901,0.74
13643,20902,0.45
13644,20905,0.7
13645,20905,0.93
13646,20908,0.76
13647,20908,0.49
13648,20908,0.8
13649,20908,0.8
13650,20908,0.73
13651,20908,0.7
13652,20908,0.75
13653,20915,0.9
13654,20915,0.8
13655,20916,0.88
13656,20916,0.8
13657,20916,0.9
13658,20923,0.97
13659,20923,0.95
13660,20924,0.75
13661,20924,0.6
13662,20932,0.87
13663,20937,0.83
13664,20940,0.8
13665,20943,0.51
13666,20943,0.72
13667,20944,0.85
13668,20944,0.77
13669,20944,0.88
13670,20944,0.85
13671,20946,0.74
13672,20946,0.7
13673,20947,0.39
13674,20948,0.84
13675,20949,0.92
13676,20949,0.8
13677,20953,0.8
13678,20957,0.9
13679,20957,0.81
13680,20957,0.9
13681,20959,0.65
13682,20961,0.83
13683,20964,0.75
13684,20965,0.85
13685,20966,0.55
13686,20966,0.25
13687,20966,0.9
13688,20966,0.5
13689,20966,0.9
13690,20967,0.76
13691,20967,0.85
13692,20967,0.98
13693,20968,0.69
13694,20968,0.92
13695,20968,0.7
13696,20968,0.72
13697,20968,0.8
13698,20968,0.4
13699,20968,0.75
13700,20969,0.7
13701,20969,0.74
13702,20969,0.69
13703,20970,0.93
13704,20972,0.83
13705,20972,1.0
13706,20973,0.89
13707,20973,1.0
13708,20973,0.82
13709,20973,0.74
13710,20973,0.99
13711,20973,0.54
13712,20973,0.95
13713,20973,0.96
13714,20974,0.8
13715,20975,0.9
13716,20976,0.6
13717,20976,0.62
13718,20980,0.7
13719,20986,0.75
13720,20988,0.86
13721,20989,0.67
13722,20990,0.75
13723,20990,0.73
13724,20990,0.6
13725,20990,0.6
13726,21012,0.89
13727,21012,0.81
13728,21012,0.8
13729,21012,0.74
13730,21012,0.77
13731,21013,0.96
13732,21013,0.95
13733,21013,0.77
13734,21013,0.82
13735,21013,0.79
13736,21013,0.97
13737,21014,0.8
13738,21018,0.8
13739,21019,1.0
13740,21021,0.95
13741,21023,0.88
13742,21024,0.92
13743,21027,0.9
13744,21028,0.72
13745,21028,0.75
13746,21033,0.1
13747,21035,0.6
13748,21036,0.78
13749,21037,0.85
13750,21038,0.87
13751,21040,0.85
13752,21051,0.85
13753,21051,1.0
13754,21051,0.7
13755,21051,0.87
13756,21051,0.85
13757,21051,0.85
13758,21052,0.97
13759,21052,0.86
13760,21052,0.97
13761,21052,0.96
13762,21053,0.95
13763,21053,0.8
13764,21053,0.8
13765,21053,0.75
13766,21053,0.8
13767,21053,1.0
13768,21053,1.0
13769,21053,0.8
13770,21054,0.7
13771,21056,0.7
13772,21057,0.95
13773,21057,0.94
13774,21057,0.85
13775,21057,0.66
13776,21064,0.78
13777,21066,0.8
13778,21066,1.0
13779,21073,0.7
13780,21087,0.78
13781,21087,0.73
13782,21087,0.64
13783,21088,0.97
13784,21088,0.89
13785,21088,0.85
13786,21088,1.0
13787,21089,0.78
13788,21089,0.88
13789,21090,0.88
13790,21091,0.97
13791,21091,0.98
13792,21091,0.92
13793,21091,0.98
13794,21092,0.82
13795,21092,0.9
13796,21092,0.92
13797,21092,0.95
13798,21093,0.81
13799,21093,0.74
13800,21093,0.9
13801,21093,1.0
13802,21093,0.8
13803,21093,1.0
13804,21094,0.5
13805,21094,0.95
13806,21097,0.45
13807,21108,0.92
13808,21108,0.5
13809,21108,0.71
13810,21108,0.86
13811,21112,0.85
13812,21112,0.8
13813,21119,0.85
13814,21120,0.93
13815,21129,0.75
13816,21136,0.44
13817,21140,1.0
13818,21147,0.8
13819,21149,0.78
13820,21153,0.9
13821,21166,0.89
13822,21167,0.55
13823,21167,0.75
13824,21167,0.5
13825,21167,1.0
13826,21167,0.51
13827,21168,0.94
13828,21168,0.79
13829,21169,0.82
13830,21170,0.65
13831,21170,0.76
13832,21170,0.99
13833,21171,0.78
13834,21171,0.9
13835,21171,0.9
13836,21172,0.85
13837,21172,0.75
13838,21173,0.75
13839,21173,0.85
13840,21174,0.6
13841,21174,0.75
13842,21174,0.75
13843,21174,0.68
13844,21175,0.5
13845,21175,0.58
13846,21175,0.92
13847,21175,0.57
13848,21183,0.55
13849,21184,0.85
13850,21194,0.65
13851,21202,0.8
13852,21203,0.55
13853,21207,0.92
13854,21210,0.9
13855,21211,0.6
13856,21211,0.77
13857,21212,0.9
13858,21212,0.97
13859,21213,0.99
13860,21214,0.68
13861,21230,0.6
13862,21234,0.9
13863,21234,0.4
13864,21234,0.75
13865,21235,0.77
13866,21243,0.95
13867,21250,0.9
13868,21250,0.92
13869,21251,0.94
13870,21251,0.9
13871,21251,1.0
13872,21253,0.89
13873,21257,0.92
13874,21257,0.86
13875,21257,0.9
13876,21257,0.59
13877,21257,0.85
13878,21257,0.77
13879,21257,0.75
13880,21257,0.58
13881,21257,0.55
13882,21258,0.57
13883,21258,0.45
13884,21259,0.7
13885,21259,0.9
13886,21259,0.77
13887,21259,0.8
13888,21262,0.79
13889,21263,0.95
13890,21264,0.95
13891,21283,0.99
13892,21284,0.8
13893,21284,0.88
13894,21284,0.9
13895,21284,0.75
13896,21285,0.84
13897,21285,0.83
13898,21289,0.59
13899,21290,0.12
13900,21300,0.95
13901,21300,0.87
13902,21301,1.0
13903,21301,0.45
13904,21301,0.81
13905,21301,0.87
13906,21302,0.92
13907,21302,0.25
13908,21302,1.0
13909,21302,1.0
13910,21302,0.99
13911,21302,0.91
13912,21302,0.9
